Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
490006,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,12/3/2009 12:02,2.95,17411,United Kingdom
490008,84763,ZINC FINISH 15CM PLANTER POTS,6,12/3/2009 12:10,1.25,15768,United Kingdom
490008,21781,MA CAMPAGNE CUTLERY BOX,2,12/3/2009 12:10,14.95,15768,United Kingdom
490013,20718,RED SPOTTY SHOPPER BAG,10,12/3/2009 12:27,1.25,17069,United Kingdom
490011,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,1,12/3/2009 12:27,4.95,16918,United Kingdom
490011,11001,ASSTD DESIGN RACING CAR PEN,2,12/3/2009 12:27,1.69,16918,United Kingdom
490014,21837,CROSS STITCH ALPHABET CUSHION COVER,2,12/3/2009 12:28,5.95,15466,United Kingdom
490014,21755,LOVE BUILDING BLOCK WORD,2,12/3/2009 12:28,5.95,15466,United Kingdom
490017,79026B,"S/4 ICON COASTER,ELVIS LIVES",1,12/3/2009 12:31,1.25,14159,United Kingdom
490017,22355,"CHARLOTTE BAG , SUKI DESIGN",2,12/3/2009 12:31,0.85,14159,United Kingdom
490017,21911,GARDEN METAL SIGN ,1,12/3/2009 12:31,1.65,14159,United Kingdom
490017,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",1,12/3/2009 12:31,1.25,14159,United Kingdom
490017,84509B,FAIRY CAKE PLACEMATS,1,12/3/2009 12:31,3.75,14159,United Kingdom
490019,21537,RETRO SPOTS PUDDING BOWL,4,12/3/2009 12:34,4.25,17581,United Kingdom
490021,22348,TEA BAG PLATE RED SPOTTY ,12,12/3/2009 12:36,0.85,17581,United Kingdom
490024,35951,FOLKART BAUBLE CHRISTMAS DECORATION,2,12/3/2009 12:40,1.25,14606,United Kingdom
490024,21889,WOODEN BOX OF DOMINOES,2,12/3/2009 12:40,1.25,14606,United Kingdom
490024,85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,1,12/3/2009 12:40,2.1,14606,United Kingdom
490047,22273,FELTCRAFT DOLL MOLLY,3,12/3/2009 13:02,2.95,17913,United Kingdom
490047,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,1,12/3/2009 13:02,2.95,17913,United Kingdom
490047,21034,REX CASH+CARRY JUMBO SHOPPER,1,12/3/2009 13:02,0.95,17913,United Kingdom
490057,82607A,GLASS BONBON JAR PARFUME AUX FLEURE,6,12/3/2009 13:25,1.25,17465,United Kingdom
490059,15056BL,EDWARDIAN PARASOL BLACK,600,12/3/2009 13:30,3,18102,United Kingdom
490062,21463,MIRRORED DISCO BALL ,4,12/3/2009 13:46,5.95,13485,United Kingdom
490063,21231,SWEETHEART CERAMIC TRINKET BOX,2,12/3/2009 13:49,1.25,17271,United Kingdom
490063,16169F,WRAP BLIZZARD,25,12/3/2009 13:49,0.42,17271,United Kingdom
490064,21770,OPEN CLOSED METAL SIGN,2,12/3/2009 13:51,4.95,16139,United Kingdom
490064,22254,FELT TOADSTOOL LARGE,12,12/3/2009 13:51,1.25,16139,United Kingdom
490064,84670,JAPANESE CROCHETED ANIMAL,48,12/3/2009 13:51,0.42,16139,United Kingdom
490067,20753,RETRO PINK SPOT WASHING UP GLOVES,12,12/3/2009 14:02,2.1,15856,United Kingdom
490068,22349,"DOG BOWL , CHASING BALL DESIGN",12,12/3/2009 14:06,3.75,13085,United Kingdom
490068,22195,HEART MEASURING SPOONS LARGE,24,12/3/2009 14:06,1.65,13085,United Kingdom
490069,22064,PINK DOUGHNUT TRINKET POT ,12,12/3/2009 14:07,1.65,13085,United Kingdom
490071,21217,RED SPOTTY ROUND CAKE TINS,1,12/3/2009 14:11,9.95,16497,United Kingdom
490071,21531,RETRO SPOT SUGAR JAM BOWL,6,12/3/2009 14:11,2.55,16497,United Kingdom
490072,22125,UNION JACK HOT WATER BOTTLE ,2,12/3/2009 14:28,5.95,17764,United Kingdom
490072,84548,CROCHET BEAR RED/BLUE  KEYRING,1,12/3/2009 14:28,1.65,17764,United Kingdom
490072,84676,BATH DUCK WATERING CAN,1,12/3/2009 14:28,2.95,17764,United Kingdom
C490076,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,-1,12/3/2009 14:43,4.95,13001,United Kingdom
490077,85099F,JUMBO BAG STRAWBERRY,12,12/3/2009 15:09,1.95,17293,United Kingdom
490078,15060B,FAIRY CAKE DESIGN UMBRELLA,2,12/3/2009 15:09,3.75,17853,United Kingdom
490081,21259,VICTORIAN SEWING BOX SMALL ,6,12/3/2009 15:32,5.95,13786,United Kingdom
490083,21010,ETCHED GLASS BIRD TREE DECORATION,48,12/3/2009 15:35,1.25,14031,United Kingdom
490083,21610,SET 12 PEAR BOTANICAL T-LIGHTS,4,12/3/2009 15:35,2.95,14031,United Kingdom
490083,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,10,12/3/2009 15:35,2.95,14031,United Kingdom
490085,22138,BAKING SET 9 PIECE RETROSPOT ,2,12/3/2009 15:43,4.95,12937,United Kingdom
490085,21733,RED HANGING HEART T-LIGHT HOLDER,5,12/3/2009 15:43,2.95,12937,United Kingdom
490085,22304,COFFEE MUG BLUE PAISLEY DESIGN,6,12/3/2009 15:43,2.55,12937,United Kingdom
490087,21754,HOME BUILDING BLOCK WORD,3,12/3/2009 15:49,5.95,15601,United Kingdom
490087,21756,BATH BUILDING BLOCK WORD,3,12/3/2009 15:49,5.95,15601,United Kingdom
490088,84725,FREESTYLE CANVAS ART PICTURE,1,12/3/2009 15:50,4.25,15581,United Kingdom
490090,84987,SET OF 36 TEATIME PAPER DOILIES,1,12/3/2009 15:53,1.45,15581,United Kingdom
490092,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,12/3/2009 15:54,0.85,16612,United Kingdom
490093,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,12/3/2009 15:56,2.95,12949,United Kingdom
490093,21232,STRAWBERRY CERAMIC TRINKET BOX,36,12/3/2009 15:56,1.25,12949,United Kingdom
490093,21326,AGED GLASS SILVER T-LIGHT HOLDER,24,12/3/2009 15:56,0.65,12949,United Kingdom
490093,22111,SCOTTIE DOG HOT WATER BOTTLE,12,12/3/2009 15:56,4.95,12949,United Kingdom
490093,79323LP,LIGHT PINK CHERRY LIGHTS,4,12/3/2009 15:56,6.75,12949,United Kingdom
490095,21217,RED SPOTTY ROUND CAKE TINS,2,12/3/2009 16:02,9.95,14958,United Kingdom
490097,20818,GOLD TEDDY BEAR,1,12/3/2009 16:09,3.75,17329,United Kingdom
490099,84949,SILVER HANGING T-LIGHT HOLDER,6,12/3/2009 16:12,1.65,16736,United Kingdom
490099,15056BL,EDWARDIAN PARASOL BLACK,3,12/3/2009 16:12,5.95,16736,United Kingdom
490100,20682,RED SPOTTY CHILDS UMBRELLA,5,12/3/2009 16:21,3.25,13001,United Kingdom
490100,21708,FOLDING UMBRELLA  CREAM/MULTI  SPOT,5,12/3/2009 16:21,4.95,13001,United Kingdom
490100,21901,"KEY FOB , BACK DOOR ",5,12/3/2009 16:21,0.65,13001,United Kingdom
490100,21172,PARTY METAL SIGN ,6,12/3/2009 16:21,1.45,13001,United Kingdom
490100,21485,RED SPOT HEART HOT WATER BOTTLE,2,12/3/2009 16:21,4.95,13001,United Kingdom
490101,84991,60 TEATIME FAIRY CAKE CASES,24,12/3/2009 16:24,0.55,14644,United Kingdom
490106,21080,SET/20 RED SPOTTY PAPER NAPKINS ,12,12/3/2009 16:40,0.85,14898,United Kingdom
490106,21985,PACK OF 12 HEARTS DESIGN TISSUES ,48,12/3/2009 16:40,0.29,14898,United Kingdom
490108,15036,ASSORTED COLOURS SILK FAN,240,12/3/2009 16:49,0.48,17414,United Kingdom
490113,21260,FIRST AID TIN,1,12/3/2009 17:12,3.25,14710,United Kingdom
490115,20969,RED FLORAL FELTCRAFT SHOULDER BAG,8,12/3/2009 17:32,3.75,17679,United Kingdom
490115,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,8,12/3/2009 17:32,3.75,17679,United Kingdom
490115,20972,PINK CREAM FELT CRAFT TRINKET BOX ,24,12/3/2009 17:32,1.25,17679,United Kingdom
490118,21490,SET OF THREE 50'S GIFT WRAPS ,2,12/3/2009 17:46,1.95,17851,United Kingdom
C490120,22352,LUNCHBOX WITH CUTLERY RETROSPOT ,-12,12/3/2009 17:52,2.55,14277,France
490124,82482,WOODEN PICTURE FRAME WHITE FINISH,1,12/3/2009 18:08,2.55,16791,United Kingdom
490124,22111,SCOTTIE DOG HOT WATER BOTTLE,3,12/3/2009 18:08,4.95,16791,United Kingdom
490124,21485,RED SPOT HEART HOT WATER BOTTLE,1,12/3/2009 18:08,4.95,16791,United Kingdom
490124,35095A,BLUE VICTORIAN FABRIC OVAL BOX,1,12/3/2009 18:08,0.42,16791,United Kingdom
490124,21611,SET OF 12 LILY BOTANICAL T-LIGHTS,3,12/3/2009 18:08,2.95,16791,United Kingdom
490124,21610,SET 12 PEAR BOTANICAL T-LIGHTS,6,12/3/2009 18:08,2.95,16791,United Kingdom
490125,22190,LOCAL CAFE MUG,12,12/3/2009 18:11,2.1,16558,United Kingdom
490127,22112,CHOCOLATE HOT WATER BOTTLE,6,12/3/2009 18:13,4.95,14156,EIRE
490127,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,12/3/2009 18:13,3.95,14156,EIRE
490134,48188,DOOR MAT WELCOME PUPPIES,1,12/3/2009 18:41,6.75,17372,United Kingdom
490134,84754,S/15 SILVER GLASS BAUBLES IN BAG,2,12/3/2009 18:41,1.25,17372,United Kingdom
490135,21743,STAR PORTABLE TABLE LIGHT ,6,12/3/2009 18:51,2.95,16003,United Kingdom
490135,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,12/3/2009 18:51,2.95,16003,United Kingdom
490135,22142,CHRISTMAS CRAFT WHITE FAIRY ,12,12/3/2009 18:51,1.45,16003,United Kingdom
490135,85180A,RED HEARTS LIGHT CHAIN ,3,12/3/2009 18:51,4.65,16003,United Kingdom
490140,21818,GLITTER CHRISTMAS HEART ,15,12/3/2009 20:03,0.85,12872,United Kingdom
490140,21892,TRADITIONAL WOODEN CATCH CUP GAME ,3,12/3/2009 20:03,1.25,12872,United Kingdom
490140,21034,REX CASH+CARRY JUMBO SHOPPER,2,12/3/2009 20:03,0.95,12872,United Kingdom
490143,85232B,SET/3 RUSSIAN DOLL STACKING TINS,6,12/4/2009 8:40,4.95,14286,United Kingdom
490143,20718,RED SPOTTY SHOPPER BAG,20,12/4/2009 8:40,1.25,14286,United Kingdom
490145,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,12/4/2009 9:27,0.55,14564,Channel Islands
490151,17109B,FLOWER FAIRY INCENSE LAVENDER,6,12/4/2009 9:49,1.69,16645,United Kingdom
490152,20750, RED/WHITE DOT MINI CASES,2,12/4/2009 10:00,7.95,12714,France
C490153,21265,PINK GOOSE FEATHER TREE 60CM,-1,12/4/2009 10:10,9.95,12525,France
490154,21231,SWEETHEART CERAMIC TRINKET BOX,1,12/4/2009 10:18,1.25,16335,United Kingdom
490154,21874,GIN AND TONIC MUG,6,12/4/2009 10:18,1.25,16335,United Kingdom
490156,21490,SET OF THREE 50'S GIFT WRAPS ,144,12/4/2009 10:32,1.65,13093,United Kingdom
490161,22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",10,12/4/2009 10:57,0.85,17160,United Kingdom
490161,47591D,PINK FAIRY CAKE CHILD'S APRON,8,12/4/2009 10:57,1.95,17160,United Kingdom
490161,47599A,PINK PARTY BAGS,6,12/4/2009 10:57,2.1,17160,United Kingdom
490161,16169F,WRAP BLIZZARD,25,12/4/2009 10:57,0.42,17160,United Kingdom
490164,20724,RED SPOTTY CHARLOTTE BAG,10,12/4/2009 11:32,0.85,14961,United Kingdom
490164,21561,DINOSAUR LUNCHBOX WITH CUTLERY,12,12/4/2009 11:32,2.55,14961,United Kingdom
490164,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,12/4/2009 11:32,0.55,14961,United Kingdom
490166,20914,SET/5 RED SPOTTY LID GLASS BOWLS,6,12/4/2009 11:32,2.95,14735,United Kingdom
490166,20979,36 PENCILS TUBE RED SPOTTY,48,12/4/2009 11:32,1.25,14735,United Kingdom
490167,84879,ASSORTED COLOUR BIRD ORNAMENT,24,12/4/2009 11:36,1.69,18061,United Kingdom
490214,21866,UNION JACK FLAG LUGGAGE TAG,12,12/4/2009 12:11,1.25,13175,United Kingdom
490214,21217,RED SPOTTY ROUND CAKE TINS,1,12/4/2009 12:11,9.95,13175,United Kingdom
490214,21877,HOME SWEET HOME MUG,12,12/4/2009 12:11,1.25,13175,United Kingdom
490219,37501,TEA TIME TEA SET IN GIFT BOX,3,12/4/2009 12:14,6.95,13948,United Kingdom
490247,22180,RETRO SPOT LAMP,12,12/4/2009 12:28,8.5,16192,United Kingdom
490266,35004S,SET OF 3 SILVER FLYING DUCKS,4,12/4/2009 12:33,6.35,15109,United Kingdom
490266,21621,VINTAGE UNION JACK BUNTING,6,12/4/2009 12:33,8.5,15109,United Kingdom
490272,22352,LUNCHBOX WITH CUTLERY RETROSPOT ,3,12/4/2009 12:36,2.55,14680,United Kingdom
490272,21843,RETRO SPOT CAKE STAND,2,12/4/2009 12:36,10.95,14680,United Kingdom
490279,35015,JACOBS LADDER SMALL,1,12/4/2009 12:37,0.06,16891,United Kingdom
490279,20963,APPLE BATH SPONGE,1,12/4/2009 12:37,1.25,16891,United Kingdom
490284,22148,EASTER CRAFT 4 CHICKS ,1,12/4/2009 12:54,1.95,14979,United Kingdom
490284,20749,ASSORTED COLOUR MINI CASES,1,12/4/2009 12:54,7.95,14979,United Kingdom
490284,20749,ASSORTED COLOUR MINI CASES,2,12/4/2009 12:54,7.95,14979,United Kingdom
490284,85034A,3 GARDENIA MORRIS BOXED CANDLES,1,12/4/2009 12:54,4.25,14979,United Kingdom
490286,20688,BEAUTY SPEED EXPRESSO CUPS,1,12/4/2009 12:59,5.95,14527,United Kingdom
490286,84660C,PINK STITCHED WALL CLOCK,1,12/4/2009 12:59,3.75,14527,United Kingdom
490286,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/4/2009 12:59,2.95,14527,United Kingdom
490287,21928,JUMBO BAG SCANDINAVIAN PAISLEY,10,12/4/2009 13:00,1.95,16746,United Kingdom
490291,84405A,S/3 PINK COL METAL BASKET W HANDLE,1,12/4/2009 13:22,12.75,16541,United Kingdom
490291,84924A,WAKE UP COCKEREL CALENDAR SIGN ,1,12/4/2009 13:22,3.75,16541,United Kingdom
490291,21851,LILAC DIAMANTE PEN IN GIFT BOX,1,12/4/2009 13:22,4.95,16541,United Kingdom
490291,85114B,IVORY ENCHANTED FOREST PLACEMAT,27,12/4/2009 13:22,1.65,16541,United Kingdom
490292,84916,HAND TOWEL PALE BLUE W FLOWERS,1,12/4/2009 13:23,5.95,16723,United Kingdom
490292,21280,VINTAGE KITCHEN PRINT VEGETABLES,6,12/4/2009 13:23,2.55,16723,United Kingdom
490292,20975,12 PENCILS SMALL TUBE RED SPOTTY,1,12/4/2009 13:23,0.65,16723,United Kingdom
490292,21004,ROSE DU SUD CHILDS APRON,3,12/4/2009 13:23,4.25,16723,United Kingdom
490292,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,4,12/4/2009 13:23,3.75,16723,United Kingdom
490292,21559,STRAWBERRY LUNCHBOX WITH CUTLERY,2,12/4/2009 13:23,2.55,16723,United Kingdom
490294,21809,CHRISTMAS HANGING TREE WITH BELL,6,12/4/2009 13:41,1.25,16710,United Kingdom
490294,21823,PAINTED METAL HEART WITH HOLLY BELL,9,12/4/2009 13:41,1.45,16710,United Kingdom
490295,35015,JACOBS LADDER SMALL,144,12/4/2009 13:47,0.06,12510,Spain
490295,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,96,12/4/2009 13:47,0.21,12510,Spain
490298,79320, FLAMINGO LIGHTS,24,12/4/2009 14:13,4.25,15382,United Kingdom
490298,21805,WHITE CHRISTMAS TREE DECORATION ,36,12/4/2009 14:13,0.42,15382,United Kingdom
490298,85099F,JUMBO BAG STRAWBERRY,20,12/4/2009 14:13,1.95,15382,United Kingdom
490298,20712,JUMBO BAG WOODLAND ANIMALS,20,12/4/2009 14:13,1.95,15382,United Kingdom
490298,84559B,3D SHEET OF CAT STICKERS,24,12/4/2009 14:13,0.85,15382,United Kingdom
490298,21524,SPOTTY  HOME SWEET HOME DOORMAT,2,12/4/2009 14:13,6.75,15382,United Kingdom
490299,22117,METAL SIGN HER DINNER IS SERVED ,1,12/4/2009 14:14,2.95,13680,United Kingdom
490299,82567,"AIRLINE LOUNGE,METAL SIGN",1,12/4/2009 14:14,2.1,13680,United Kingdom
490300,22079,RIBBON REEL HEARTS DESIGN ,1,12/4/2009 14:19,1.65,12970,United Kingdom
490300,21791,VINTAGE HEADS AND TAILS CARD GAME ,2,12/4/2009 14:19,1.25,12970,United Kingdom
490300,22142,CHRISTMAS CRAFT WHITE FAIRY ,1,12/4/2009 14:19,1.45,12970,United Kingdom
490300,22073,RETRO SPOT STORAGE JAR,4,12/4/2009 14:19,3.75,12970,United Kingdom
490300,90214S,"LETTER ""S"" BLING KEY RING",1,12/4/2009 14:19,1.25,12970,United Kingdom
490302,21147,JINGLE BELLS TREE DECORATION,1,12/4/2009 14:29,2.1,17841,United Kingdom
490302,35962,12 ASS ZINC CHRISTMAS DECORATIONS,1,12/4/2009 14:29,2.1,17841,United Kingdom
490302,85112,S/3 TEAR DROP CUT GLASS DECORATION,3,12/4/2009 14:29,1.25,17841,United Kingdom
490302,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,12/4/2009 14:29,2.1,17841,United Kingdom
490302,84971S,SMALL HEART FLOWERS HOOK ,3,12/4/2009 14:29,0.85,17841,United Kingdom
490304,85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,3,12/4/2009 14:35,5.95,17593,United Kingdom
490304,21639,ASSORTED TUTTI FRUTTI KEYRING,24,12/4/2009 14:35,0.85,17593,United Kingdom
490304,22341,LOVE GARLAND PAINTED ZINC ,12,12/4/2009 14:35,1.65,17593,United Kingdom
490305,22152,PLACE SETTING WHITE STAR,24,12/4/2009 14:37,0.42,17243,United Kingdom
490305,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,6,12/4/2009 14:37,1.25,17243,United Kingdom
490305,21485,RED SPOT HEART HOT WATER BOTTLE,2,12/4/2009 14:37,4.95,17243,United Kingdom
490308,48188,DOOR MAT WELCOME PUPPIES,1,12/4/2009 14:52,6.75,12835,United Kingdom
490311,21231,SWEETHEART CERAMIC TRINKET BOX,12,12/4/2009 15:11,1.25,16451,United Kingdom
490312,21214,SET OF 72 IVORY PAPER DOILIES,1,12/4/2009 15:16,1.45,17961,United Kingdom
490312,85024C,PINK SMALL JEWELLED PHOTOFRAME,2,12/4/2009 15:16,1.65,17961,United Kingdom
490320,84951A,S/4 PISTACHIO LOVEBIRD COASTERS,60,12/4/2009 15:26,1.25,13694,United Kingdom
490323,22083,PAPER CHAIN KIT RETRO SPOT,1,12/4/2009 15:27,2.95,14087,United Kingdom
490323,10125,MINI FUNKY DESIGN TAPES,2,12/4/2009 15:27,0.85,14087,United Kingdom
490323,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,1,12/4/2009 15:27,4.25,14087,United Kingdom
490323,22048,BIRTHDAY BANQUET GIFT WRAP,25,12/4/2009 15:27,0.42,14087,United Kingdom
490326,22212,FOUR HOOK  WHITE LOVEBIRDS,6,12/4/2009 15:28,2.1,13733,United Kingdom
490327,85099C,JUMBO  BAG BAROQUE BLACK WHITE,300,12/4/2009 15:29,1.65,13694,United Kingdom
490327,85099B,JUMBO BAG RED WHITE SPOTTY ,300,12/4/2009 15:29,1.65,13694,United Kingdom
490331,21870,I CAN ONLY PLEASE ONE PERSON MUG,1,12/4/2009 15:30,1.25,18181,United Kingdom
490331,20728,LUNCH BAG CARS BLUE,4,12/4/2009 15:30,1.65,18181,United Kingdom
490346,22231,JIGSAW TREE WITH BIRDHOUSE,12,12/4/2009 16:12,1.45,16351,United Kingdom
490347,21056,DOCTOR'S BAG SOFT TOY,1,12/4/2009 16:13,8.95,15684,United Kingdom
C490350,90002E,FLOWER BURST SILVER RING GREEN,-2,12/4/2009 16:24,3.75,17884,United Kingdom
C490358,21539,RETRO SPOTS BUTTER DISH,-1,12/4/2009 16:51,4.95,18225,United Kingdom
490360,85231L,LAVENDER SCENTED SET/9 T-LIGHTS,1,12/4/2009 16:52,0.85,13679,United Kingdom
490360,85099B,JUMBO BAG RED WHITE SPOTTY ,1,12/4/2009 16:52,1.95,13679,United Kingdom
490362,21882,SKULLS TAPE,5,12/4/2009 17:31,0.65,12748,United Kingdom
490362,85178,VICTORIAN SEWING KIT,10,12/4/2009 17:31,1.25,12748,United Kingdom
490362,85178,VICTORIAN SEWING KIT,6,12/4/2009 17:31,1.25,12748,United Kingdom
490366,22339,CHRISTMAS TREE PAINTED ZINC ,24,12/5/2009 10:31,0.65,18071,United Kingdom
490366,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,12/5/2009 10:31,0.85,18071,United Kingdom
490368,21682,LARGE MEDINA STAMPED METAL BOWL ,4,12/5/2009 10:58,4.95,14238,United Kingdom
490369,84830,LARGE ENGLISH ARBORETUM,6,12/5/2009 11:19,12.75,15223,United Kingdom
490370,21556,CERAMIC STRAWBERRY MONEY BOX,6,12/5/2009 12:01,2.55,17593,United Kingdom
490370,21217,RED SPOTTY ROUND CAKE TINS,2,12/5/2009 12:01,9.95,17593,United Kingdom
490371,21477,STRING OF 20 ROSE LIGHTS,1,12/5/2009 12:02,12.75,13021,United Kingdom
490371,22348,TEA BAG PLATE RED SPOTTY ,12,12/5/2009 12:02,0.85,13021,United Kingdom
490371,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,12/5/2009 12:02,1.95,13021,United Kingdom
490372,48185,DOOR MAT FAIRY CAKE,4,12/5/2009 12:13,6.75,17115,United Kingdom
490373,21955,UNION JACK GUNS & ROSES  DOORMAT,6,12/5/2009 12:28,5.95,17850,United Kingdom
490375,20734,SILVER MINI TAPE MEASURE ,10,12/5/2009 12:42,0.85,13999,United Kingdom
490376,22113,GREY HEART HOT WATER BOTTLE,4,12/5/2009 13:12,3.45,13958,United Kingdom
490376,22109,FULL ENGLISH BREAKFAST PLATE,4,12/5/2009 13:12,3.75,13958,United Kingdom
490376,21755,LOVE BUILDING BLOCK WORD,3,12/5/2009 13:12,5.95,13958,United Kingdom
490380,21733,RED HANGING HEART T-LIGHT HOLDER,12,12/5/2009 13:26,2.55,17850,United Kingdom
490382,84926C,FAIRY CAKES TILE COASTER,12,12/5/2009 13:32,1.25,12359,Cyprus
490385,82616A,BUBBLE GUM SCARF KNITTING KIT,48,12/5/2009 14:51,1.25,16410,United Kingdom
490386,21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,1,12/5/2009 14:57,16.95,15240,United Kingdom
490386,22065,CHRISTMAS PUDDING TRINKET POT ,12,12/5/2009 14:57,1.45,15240,United Kingdom
490387,79323P,PINK CHERRY LIGHTS,4,12/5/2009 14:59,5.45,17850,United Kingdom
490388,37482P,CUBIC MUG PINK POLKA DOT,6,12/5/2009 15:00,2.55,16158,United Kingdom
490389,35951,FOLKART BAUBLE CHRISTMAS DECORATION,48,12/5/2009 15:18,0.38,15484,United Kingdom
490389,22334,DINOSAUR PARTY BAG + STICKER SET,8,12/5/2009 15:18,1.65,15484,United Kingdom
490391,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,12,12/5/2009 15:27,3.75,15057,United Kingdom
490393,84559B,3D SHEET OF CAT STICKERS,12,12/5/2009 16:01,0.85,17642,United Kingdom
490393,84558A,3D DOG PICTURE PLAYING CARDS,6,12/5/2009 16:01,2.95,17642,United Kingdom
490393,22180,RETRO SPOT LAMP,1,12/5/2009 16:01,9.95,17642,United Kingdom
490394,85123A,WHITE HANGING HEART T-LIGHT HOLDER,48,12/5/2009 16:01,2.55,17850,United Kingdom
490394,85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,12,12/5/2009 16:01,4.95,17850,United Kingdom
490397,85063,CREAM SWEETHEART MAGAZINE RACK,1,12/6/2009 10:30,16.95,12417,Belgium
490397,22323,PINK POLKADOT KIDS BAG,3,12/6/2009 10:30,4.95,12417,Belgium
490398,22192,BLUE DINER WALL CLOCK,1,12/6/2009 10:37,8.5,17920,United Kingdom
490398,79323W, WHITE CHERRY LIGHTS,4,12/6/2009 10:37,6.75,17920,United Kingdom
490400,79341,WILLOW BRANCH LIGHTS.,2,12/6/2009 10:41,6.75,16104,United Kingdom
490400,22121,NOEL WOODEN BLOCK LETTERS ,8,12/6/2009 10:41,5.95,16104,United Kingdom
490400,37370,RETRO COFFEE MUGS ASSORTED,12,12/6/2009 10:41,1.25,16104,United Kingdom
490400,85151,WELCOME METAL SIGN,4,12/6/2009 10:41,1.25,16104,United Kingdom
490401,21533,RETRO SPOT LARGE MILK JUG,1,12/6/2009 10:51,4.95,17150,United Kingdom
490403,21432,SET OF 3 CASES WOODLAND DESIGN,1,12/6/2009 11:13,5.95,17920,United Kingdom
490403,21440,12 MINI TOADSTOOL PEGS,1,12/6/2009 11:13,1.25,17920,United Kingdom
490403,85176,SEWING SUSAN 21 NEEDLE SET,1,12/6/2009 11:13,0.85,17920,United Kingdom
490403,20869,GOLD FABRIC MIRROR,1,12/6/2009 11:13,1.25,17920,United Kingdom
490403,22157,ANGEL DECORATION WITH LACE PADDED,3,12/6/2009 11:13,0.85,17920,United Kingdom
490403,22255,FELT TOADSTOOL  SMALL,1,12/6/2009 11:13,0.85,17920,United Kingdom
490403,21051,RIBBONS PURSE ,2,12/6/2009 11:13,2.1,17920,United Kingdom
490404,21175,GIN + TONIC DIET METAL SIGN,2,12/6/2009 11:27,2.1,16277,United Kingdom
490404,21908,CHOCOLATE THIS WAY METAL SIGN,1,12/6/2009 11:27,2.1,16277,United Kingdom
490405,22273,FELTCRAFT DOLL MOLLY,2,12/6/2009 11:27,2.95,17244,United Kingdom
490430,21186,WHITE DOVE HONEYCOMB PAPER GARLAND,12,12/6/2009 11:45,1.65,15260,United Kingdom
490458,21791,VINTAGE HEADS AND TAILS CARD GAME ,36,12/6/2009 11:57,1.25,12583,France
490459,21193,WHITE HONEYCOMB PAPER FAN ,3,12/6/2009 11:58,2.1,15555,United Kingdom
490459,85031A,ROMANTIC IMAGES SCRAP BOOK SET,2,12/6/2009 11:58,4.95,15555,United Kingdom
490461,22202,MILK PAN PINK RETROSPOT,2,12/6/2009 12:07,3.75,13736,United Kingdom
490461,22131,FOOD CONTAINER SET 3 LOVE HEART ,2,12/6/2009 12:07,1.95,13736,United Kingdom
490461,20963,APPLE BATH SPONGE,4,12/6/2009 12:07,1.25,13736,United Kingdom
490461,22355,"CHARLOTTE BAG , SUKI DESIGN",3,12/6/2009 12:07,0.85,13736,United Kingdom
490461,84971S,SMALL HEART FLOWERS HOOK ,6,12/6/2009 12:07,0.85,13736,United Kingdom
490463,21590,KINGS CHOICE CIGAR BOX MATCHES ,24,12/6/2009 12:10,1.25,14133,United Kingdom
490465,21912,VINTAGE SNAKES & LADDERS,4,12/6/2009 12:14,3.75,13448,United Kingdom
490465,21174,POTTERING IN THE SHED METAL SIGN,4,12/6/2009 12:14,1.95,13448,United Kingdom
490466,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,12/6/2009 12:16,3.95,17085,United Kingdom
490466,22109,FULL ENGLISH BREAKFAST PLATE,2,12/6/2009 12:16,3.75,17085,United Kingdom
490467,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,6,12/6/2009 12:17,1.25,15059,United Kingdom
